Date,Country,Almacenamiento_Bateria,BioGas,Carbon,Cogeneracion,Diesel,Eolica,Fuel Oil,Gas_Natural,Geotermica,PetCoke,Biomasa,Hidraulica,Solar
7/15/2016,Chile,18.6289,680.1,93269.9009,429.17,8062.521194,3602.106673,229.97,43057.9854,0,1493,7567.94,42107.15348,6437.956896
7/16/2016,Chile,21.0231,758.428,91030.883,435,8382.410905,3816.035672,214.1,33136.55126,0,1118,7924.97,34117.0538,6809.378563
7/17/2016,Chile,13.1061,745.926,90333.0862,431.65,8167.053973,5546.887391,61.58,29320.49736,0,0,7908.22,40428.80905,6647.294844
7/18/2016,Chile,11.2388,624.18,91336.5885,430.83,9622.511,4698.219989,306.05,39272.70355,0,0,7780.41,47867.26005,7004.735272
7/19/2016,Chile,13.1884,756.278,90791.5646,437.34,8235.0642,3121.034186,306.7398277,42999.59027,0,0,8340.293874,48232.54526,6699.208789
7/20/2016,Chile,5.8159,773.404,86658.963,435.03,8139.3849,6239.823784,687.34,44871.51558,0,0,7717.77,43388.58815,6355.403551
7/21/2016,Chile,21.8544,783.08,89193.3893,429.91,7763.861593,2952.871365,677.62,44423.5394,0,0,7559.95,43465.42708,6634.272868
7/22/2016,Chile,22.0669,783.792,83882.6753,426.85,11375.99091,4606.507476,765.31,43409.70293,0,0,7659.66,41488.76078,6688.660105
7/23/2016,Chile,5.3132,771.482,80838.1165,425.22,10870.46849,2285.910623,639.61,40696.43017,0,0,7608.3,43806.43336,6918.207927
7/24/2016,Chile,8.4536,784.486,89050.8803,432.84,989.6919604,2741.99836,335.27,33987.53034,0,0,6796.78,43530.97034,6543.334423
7/25/2016,Chile,14.1867,764.338,90878.6592,425.61,3586.709241,5519.867507,580.17,36529.33495,0,0,6657.74,54238.29454,6514.360822
7/26/2016,Chile,5.9625,764.132,94079.0796,438.21,3514.391598,5965.456788,367.57,39725.34853,0,0,6703.52,50343.09243,5281.518882
7/27/2016,Chile,12.6684,771.436,91883.5044,435.41,1161.845,3494.274578,0.59,39393.95807,0,0,6718.05,54586.07983,7350.170298
7/28/2016,Chile,1.3863,655.852,88845.3044,434.82,44.813,4696.021733,0,33508.1106,0,0,6288.8,65793.48751,7028.774042
7/29/2016,Chile,13.5223,797.016,83668.3216,428.58,77.035,5787.659039,83.6,33959.76,0,0,6302.34,65031.47677,7092.689694
7/30/2016,Chile,7.5122,768.52,81491.1285,427.58,1433.4173,4374.399408,0,34005.0797,0,0,6663.988352,57237.7408,7274.278873
7/31/2016,Chile,22.8218,769.656,87740.6835,429.16,1463.0217,5472.616222,0,24244.0899,0,0,7321.25,47792.16997,6580.545063
8/1/2016,Chile,24.2885,749.612,98714.0359,436.84,1903.882433,8477.553925,0,25993.08,0,0,6582.28,56687.91535,6940.285664
8/2/2016,Chile,27.2832,775.77,94922.781,431.12,483.2136856,4052.851646,22.3,31303.77174,0,0,6475.92,55327.41751,7600.086365
8/3/2016,Chile,33.5909,617.112,91781.7434,428.39,808.0028804,5080.200325,0,28408.17,0,0,5726.94,55002.68339,7785.158133
8/4/2016,Chile,36.8326,793.08,89324.1325,433.777,1388.459706,8064.780581,0,33656.06,0,0,6509.69,48381.89205,7614.019465
8/5/2016,Chile,20.3794,802.62,95689.5828,432.92,730.9376707,8133.946667,0,37634.02,0,683,6477.08,47615.07545,4239.057278
8/6/2016,Chile,15.6221,793.58,96188.7338,431.59,916.9152,8795.723534,0,35342.48,0,1647,7206.13,38183.71497,6058.305397
8/7/2016,Chile,13.8712,806.262,92938.0873,429.38,155.0159,10152.12017,0,28587.5192,0,1689,7088.46,37766.5547,6594.73718
8/8/2016,Chile,20.7071,803.836,96368.7781,426.65,906.232,9030.228085,0,30398.2851,0,1635,6858.56,51671.15731,7344.512475
8/9/2016,Chile,13.7363,812.12,96821.8698,421.47,605.1843,4627.994604,0,30839.8465,0,1602,7051.42,53186.54132,7309.662352
8/10/2016,Chile,25.8944,810.422,94400.0476,423.25,713.8410097,3452.301104,16.1,33808.8048,0,1607,6829.56,55177.26843,7456.591784
8/11/2016,Chile,10.0156,791.722,97828.2516,272.454,1380.669251,7175.10643,0,36495.9101,0,1620,6933.06,44872.49431,7409.328759
8/12/2016,Chile,9.5825,747.66,97419.7839,422.16,366.0405479,7222.6138,0,38711.1181,0,1618,6830.95,44745.4681,7297.704843
8/13/2016,Chile,4.6943,782.006,92155.0285,413.98,255.7377,6384.134256,0,37303.6715,0,1608,6598.91,40865.2575,7432.000701
8/14/2016,Chile,12.1269,783.344,84854.9103,386.76,751.512,8912.097735,0,29389.1302,0,1543,6297.8,34232.11383,6649.446666
8/15/2016,Chile,7.5603,796.44,88930.2783,407.66,6.5825,8363.993199,0,28097.2315,0,1605,6936.08,41563.06361,7767.544751
8/16/2016,Chile,21.8066,798.622,83534.6782,312.72,135.6320818,10211.34354,0,33489.79,0,1575,6426.14,53210.81967,7269.655603
8/17/2016,Chile,27.3873,710.402,83612.1142,412.48,445.0387048,10789.99629,0,31791.6351,0,1488,6490.28,54416.12544,7407.006171
8/18/2016,Chile,26.7508,767.596,86742.0916,414.47,389.1327493,12697.92328,0,31172.1008,0,1567,6604.88,51777.7575,7718.265199
8/19/2016,Chile,15.918,805.684,94121.8223,414.164,312.8,11414.3148,0,19161.3204,0,1577,6552.8,63801.8623,7644.552301
8/20/2016,Chile,13.1272,820.464,95980.9787,424.92,89.916,12377.80502,0,19720.7895,0,1574,6440.19,50524.4438,7222.457569
8/21/2016,Chile,8.4356,791.33,91603.8612,418.98,262.18,9462.557682,0,19298.1144,0,1566,6184.98,45902.38045,7857.163433
8/22/2016,Chile,7.6823,742.02,99246.35,424.85,834.029441,9036.091752,0,16093.1968,0,1560,6250.18,60653.56424,7572.121404
8/23/2016,Chile,26.1795,749.052,95958.6229,416.61,757.7576232,2370.082485,1.33,26782.06,0,1606,6401.45,65258.77062,8599.434596
8/24/2016,Chile,21.7376,791.554,94315.8283,407.71,230.3446353,6131.958217,0,27784.4805,0,1622,6609.58,60649.07405,7503.522958
8/25/2016,Chile,22.5534,776.412,98137.1937,419.64,301.9605255,6872.320924,0,27369.0108,0,1641,6611.1,55418.50209,7842.341227
8/26/2016,Chile,24.869,590.684,96528.9845,423.35,1036.84732,8862.086276,0,28353.6029,0,1609,6382.38,55418.56866,7154.800708
8/27/2016,Chile,25.7531,793.164,100293.364,424.52,0.6,6085.010613,0,22317.0352,0,1606,5471.96,54804.11258,6244.52988
8/28/2016,Chile,17.5957,758.612,97607.576,418.42,14.673,10987.41574,0,19755.5048,0,1583,6611.08,40591.49752,6259.569143
8/29/2016,Chile,18.8552,769.394,94023.5921,414.93,429.1321,5473.849978,0,24566.0326,0,1598,6693.15,60035.61891,8376.744553
8/30/2016,Chile,14.1532,738.992,96173.1966,421.64,30.6487,9651.212822,0,22033.9244,0,1617,6917.69,57267.79387,8784.259227
8/31/2016,Chile,20.7945,766.692,94796.1618,423,4.24,12134.8667,0,20937.6395,0,1625,6696.33,58875.35663,7347.393203
9/1/2016,Chile,21.8927,742.128,88043.2727,420.48,5.185,15149.16121,0,21742.6177,0,1619,6997.61,59627.52994,7650.57868
9/2/2016,Chile,19.9409,759.61,86770.0492,415.31,1.3,13638.15511,0,23759.9255,0,1570,6538.21,61850.79438,7683.464758
9/3/2016,Chile,16.3472,779.82,86097.8083,419.98,423.238,9871.993694,0,25260.5186,0,1521,7056.16,52782.26225,7987.103498
9/4/2016,Chile,10.9041,782.02,84700.7993,425.07,372.5533,4894.799554,0,21814.0562,0,1536,6622.96,48711.41584,8312.591036
9/5/2016,Chile,19.9542,778.518,93589.2606,421.5,1874.0484,4445.731245,0,21860.5852,0,1539,6344.57,61260.57442,8385.222542
9/6/2016,Chile,20.6394,774.996,97575.2751,421.07,1359.2401,6049.760529,0,25973.9358,0,1567,6499.54,55460.48684,7993.524468
9/7/2016,Chile,20.8835,621.71,92657.2704,405.84,1504.2719,4004.392497,0,37281.5938,0,1598,6939.22,47870.81931,8435.826868
9/8/2016,Chile,27.4921,771.882,94374.3032,408.17,4572.5577,4125.910022,0,31090.8845,0,1596,7273.04,49365.96354,8055.93805
9/9/2016,Chile,13.2995,664.632,90697.9898,418.12,3632.526,4490.561732,0,32002.848,0,1568,6916.06,51360.67838,8336.479255
9/10/2016,Chile,11.9469,771.842,84248.405,404.55,5131.276,4926.317554,0,25958.0523,0,1583,7066.15,50775.26789,9560.158044
9/11/2016,Chile,12.5411,758.718,87129.6086,380.65,4312.209,4832.535803,0,24302.2178,0,1577,7248.13,41521.84972,9568.694366
9/12/2016,Chile,18.3198,759.984,83558.9753,367.78,3627.612772,11597.57395,0,29674.2201,0,1570,6935.31,54698.9944,8558.955998
9/13/2016,Chile,20.1889,657.806,90241.8028,394.56,799.797,10101.17147,0,32946.4379,0,1574,6419.27,51233.29931,9139.774919
9/14/2016,Chile,17.4951,692.288,96560.5843,404.64,1658.28682,3612.3738,0,35594.0858,0,1594,6091.1,47944.63666,8699.604026
9/15/2016,Chile,11.1758,793.392,95846.239,408.76,694.8190017,5936.086053,0,34288.8459,0,1562,6730.13,45898.35602,8973.412315
9/16/2016,Chile,6.7947,786.38,96856.816,407.85,1017.8242,4422.677727,0,32383.4917,0,1562,6855.29,43519.02655,9298.833872
9/17/2016,Chile,14.8797,780.684,95453.4675,409.47,40.635,8411.675817,0,28487.744,0,1596,6972.85,34008.68888,9319.193761
9/18/2016,Chile,8.9186,779.212,90471.5218,409.99,0,8137.207249,0,14602.2883,0,1620,6651.95,36061.83019,9700.3565
9/19/2016,Chile,8.9966,740.088,92798.8488,408.52,0,3747.755384,0,15893.0599,0,1625,6178.37,38532.58714,9667.862952
9/20/2016,Chile,15.5079,758.362,93849.1251,404.62,0,4155.007216,0,29856.5235,0,1603,6368.74,46139.56257,9748.622345
9/21/2016,Chile,24.627,746.892,90240.2708,402.4,4052.219,7305.736991,0,30326.8967,0,1560,6278.79,51733.74297,9485.010359
9/22/2016,Chile,17.7648,727.38,90350.4605,405.85,3427.483,8726.448371,0,32876.2283,0,1569,6505.3,48005.22647,7639.776986
9/23/2016,Chile,20.0679,718.234,93394.8031,398.84,1708.086,3780.593619,0,29687.581,0,1536,7065.01,55908.48721,7686.37097
9/24/2016,Chile,28.294,722.132,92394.117,397,3250.403,3670.462819,0,31338.8448,0,1585,7074.92,41016.36399,10096.06839
9/25/2016,Chile,13.4417,735.26,83366.3661,400.07,4285.5421,2840.987272,0,29749.5697,0,1567,7019.03,40782.68283,9585.496666
9/26/2016,Chile,13.0739,740.608,85194.9266,406.19,5048.1384,3099.200906,0,33270.4183,0,1566,7057.4,53972.36017,9891.310194
9/27/2016,Chile,18.4114,573.256,82950.2887,403.48,3493.0831,3623.284153,0,36400.4547,0,1544,7007.25,55725.94963,9652.713918
9/28/2016,Chile,15.6391,690.565,84032.4011,404.29,2259.3576,7406.159919,0,36325.809,0,1557,6601.85,52434.46884,9255.794486
9/29/2016,Chile,18.0377,729.776,83317.7741,397.94,729.078,5684.914248,0,37222.7425,0,1558,7392.95,53084.67929,9429.878998
9/30/2016,Chile,24.4475,716.456,83071.7701,399.02,96.934,9222.337123,0,35956.7791,0,1579,6836.29,51463.64152,8979.868427
10/1/2016,Chile,13.2832,686.844,85553.3251,401.88,1.628,8383.081311,0,36511.3401,0,1623,6271.76,40015.2149,9213.490425
10/2/2016,Chile,13.2771,665.966,82972.5334,402.84,622.24,5210.248041,0,33549.7098,0,1616,6021.9,39356.0816,9296.918704
10/3/2016,Chile,19.9784,703.466,87990.4691,402.84,1377.24,6123.379335,0,34634.8798,0,1622,6515.47,52196.04693,9483.60741
10/4/2016,Chile,16.498,741.706,83416.3562,400.23,1224.7969,12120.09451,0,36421.7206,0,1532,5378.49,50992.36856,8856.044833
10/5/2016,Chile,6.4199,749.766,83200.2573,403.11,179.724,13242.21494,0,34874.45,0,1591,6092.53,49081.82757,8380.668403
10/6/2016,Chile,12.6475,757.904,85351.4863,403.54,29.742,12532.75275,0,31033.2903,0,1554,6136.42,51691.17849,9318.470388
10/7/2016,Chile,17.8235,798.584,88570.7053,399.79,0,10456.94042,0,35030.2301,0,1560,6662.78,48413.75158,9653.743228
10/8/2016,Chile,17.4495,823.154,81951.2701,330.18,316.553,11456.77209,0,34611.7605,0,1543,6951.06,42565.67265,9065.441601
10/9/2016,Chile,10.8731,790.15,74536.5648,326.38,2187.337,10813.83707,0,32190.0399,0,1548,6075.38,36722.76951,9534.180365
10/10/2016,Chile,10.1932,718.788,78682.6326,398.96,2098.919,6781.561607,0,34771.2897,0,1559,6258.564,40361.97057,9814.240411
10/11/2016,Chile,14.742,708.882,82196.6605,401.33,224.949,8103.576218,0,38343.403,0,1553,6095.284,57211.52728,9336.791617
10/12/2016,Chile,21.771,753.448,79160.7659,392.73,1736.5276,8877.305893,0,38523.2997,0,1552,6192.63,57652.34629,7649.206394
10/13/2016,Chile,20.2434,728.584,80426.0305,404.32,1640.2223,7818.877105,0,37484.7412,0,1554,6114.886,58608.1413,9203.05371
10/14/2016,Chile,26.8049,754.814,82844.4162,406.01,124.176697,5122.688947,0,39051.7814,0,1554,6034.697,59178.33845,9119.756467
10/15/2016,Chile,25.9749,738.55,84571.7801,399.51,165.523,8416.61053,0,34548.7701,0,1540,6044.35,45949.03189,8336.92666
10/16/2016,Chile,27.1239,746.4,80561.958,399.51,556.5022146,8315.938643,0,28629.2195,0,1535,4993.96,45219.86483,7912.410402
10/17/2016,Chile,6.6478,739.716,75768.7697,398.43,0.85,11785.62423,0,29837.0599,0,1588,5611.556,62150.88367,7628.075723
10/18/2016,Chile,24.0187,746.224,76934.8425,397.59,2.474,10000.68137,0,31574.1996,0,1621,6560.471,58998.04939,7850.434178
10/19/2016,Chile,15.7997,775.552,78030.1964,406.92,0,10051.93177,0,37035.6036,0,1613,6394.835,52253.12123,8365.01227
10/20/2016,Chile,17.3644,816.38,78866.9659,407.87,792.677,9969.361373,0,34989.0822,0,1613,6873.565,51179.08447,8599.198012
10/21/2016,Chile,21.3205,796.796,80572.5551,410.43,485.8620506,5127.877519,0,32706.45,0,1614,6715.658,53699.81388,10013.26399
10/22/2016,Chile,8.3955,827.76,76138.3887,406.33,115.297,4668.591418,0,27295.7242,0,1598,7983.666,51420.26198,10381.66618
10/23/2016,Chile,11.8263,831.94,76408.3518,401.41,363.16,3964.769247,0,22105.054,0,1594,7987.422,44982.2495,10308.86465
10/24/2016,Chile,16.176,816.458,77419.664,400.89,377.779,8775.822652,0,26300.3901,0,1593,7376.179,58191.65823,10140.36404
10/25/2016,Chile,22.0289,838.166,77358.983,399.48,683.657,13062.86237,0,31560.2865,0,1578,6885.132,52781.5088,9675.040808
10/26/2016,Chile,30.283,817.456,77967.6285,399.97,0,10232.08824,0,33980.8197,0,1557,7815.032,55411.71545,10842.72239
10/27/2016,Chile,27.2967,838.186,84078.1623,408.36,16.32649744,8486.353755,0,32772.0787,0,1509,7828.991,57102.27562,10366.10725
10/28/2016,Chile,16.2717,800.086,79714.9252,406.27,116.864,5019.748421,0,34383.2854,0,1502,7006.038,60694.3166,10551.6629
10/29/2016,Chile,23.3973,817.172,76334.748,392.52,737.2,5231.228278,0,31521.6948,0,1535,6867.96,55465.29193,10376.59544
10/30/2016,Chile,15.3531,773.092,84538.5507,232.129,1397.3,7188.836922,0,20292.1132,0,1492,6142.42,46202.67024,10301.11411
10/31/2016,Chile,26.7587,790.592,84663.9859,400.44,882.363,9820.296293,0,18656.1302,0,1425,5971.127,47293.45052,10384.58349
11/1/2016,Chile,17.3623,753.93,77443.1273,397.33,271.332,12308.08517,0,27239.3003,0,1371,5681.7,42955.41988,9674.57676
11/2/2016,Chile,22.582,747.104,79910.3797,345.13,485.8025591,13669.28204,0,29601.8999,0,1344,5599.3,59802.30593,8914.02594
11/3/2016,Chile,33.8055,727.728,79908.5465,413.41,576.8058935,9562.004276,0,34649.9987,0,1379,5632.5,63391.90053,8573.939145
11/4/2016,Chile,23.837,682.288,82343.5027,409.14,1265.487945,8105.3888,0,33908.7322,0,1426,5293.26,67001.44283,8849.349786
11/5/2016,Chile,23.9367,771.31,80346.1059,406.33,2398.654,5796.125997,0,29349.0192,0,1495,5426.9,62776.34602,8629.198151
11/6/2016,Chile,52.4263,757.238,77496.0187,403.94,4233.2385,9539.503626,0,25432.5699,0,1433,5419.2,50673.48847,8384.6539
11/7/2016,Chile,21.0898,714.58,83865.1933,408.12,3145.137397,10309.30857,0,30181.5955,0,1436,4453.1,65315.84934,8836.754765
11/8/2016,Chile,22.6517,750.034,79302.0738,402.97,1506.035188,9615.075291,0,32667.54561,0,1438,4840.6,68744.48207,8830.664722
11/9/2016,Chile,36.468,718.102,78776.1442,397.29,1187.746691,10803.57922,0,31146.22409,0,1441,4370.6,62665.38081,10703.26805
11/10/2016,Chile,15.5483,749.504,79934.6209,405.86,458.0124064,10018.44002,0,35479.3612,0,1470,4541.2,63765.46579,11145.50376
11/11/2016,Chile,20.9538,744.3,77301.6941,404.45,2557.106657,7477.013039,0,35978.5981,0,1464,5071.1,65575.81494,11681.67745
11/12/2016,Chile,12.8197,786.99,74527.2326,409.21,550.4156119,3844.484671,0,40342.3149,0,1456,4896.9,56926.48655,11026.04171
11/13/2016,Chile,20.0323,766.674,74395.1318,408.31,28.5282583,4775.720946,0,32698.02,0,1470,5299.7,46522.83482,11446.01015
11/14/2016,Chile,17.2726,768.188,84888.2552,407.97,150.974,9760.670437,0,29061.61771,0,1464,3353.3,62119.34792,11784.44142
11/15/2016,Chile,17.2827,771.732,76037.3541,407.3,414.956,8887.250031,0,41625.958,0,1459,2778.2,64302.70859,10960.84785
11/16/2016,Chile,19.2937,795.708,78369.748,393.96,1797.875033,9047.017557,0,34700.15,0,1444,3135.7,65274.18163,10936.83709
11/17/2016,Chile,14.2693,741.612,73678.1512,401.92,2011.567041,6542.208327,0,34691.24,0,1375,3012.7,72969.41697,11063.99651
11/18/2016,Chile,12.7738,769.31,82192.615,293.87,1872.4063,8205.103121,0,30416.05092,0,1358,3342.3,70937.52001,11081.12405
11/19/2016,Chile,21.0916,795.184,78020.2728,400.51,1970.0258,3783.17821,0,29710.1,0,1381,3829.6,68357.34543,10028.67894
11/20/2016,Chile,13.0413,796.076,78930.2511,405.1,2120.17,7469.477083,0,28465.3,0,1381,4204.93,48916.65622,11119.16597
11/21/2016,Chile,26.965,771.342,86202.9936,403.726,1989.1057,4266.753146,0,28334.11,0,1381,3345.4,68003.75318,10235.53262
11/22/2016,Chile,28.4647,639.8,84549.9751,392.291,1179.2593,4085.516441,75.93,30519.92,0,1344,3357.3,67999.98137,11382.19349
11/23/2016,Chile,29.1594,803.54,83101.3973,377.0235,1052.19,4855.863534,0,30822.13,0,1361,3095.5,66074.76425,10926.72054
11/24/2016,Chile,22.53,785.14,80497.0256,400.69,694.1617,4877.488414,0,31001.99,0,1479,3437.1,72056.22068,9974.887176
11/25/2016,Chile,30.5451,818.51,85196.6634,396.6,2094.5712,5333.022262,0,29785.5,0,1558,3892.4,67089.10136,11719.16203
11/26/2016,Chile,15.8452,806.98,85840.6459,394.76,1368.421509,8850.302982,0,26522.5,0,1521,3794.8,53914.21184,10772.59088
11/27/2016,Chile,16.882,702.09,77808.1953,399.67,2002.5644,13559.83883,0,24004.1,0,1326,3155.2,45676.51042,10492.67333
11/28/2016,Chile,25.0571,793.946,82418.5549,401.89,721.6817,12567.06644,0.06,29359.5,0,1556,4191.4,59059.25043,11179.43266
11/29/2016,Chile,17.5158,781.252,88293.0107,397.47,243.16,5504.585011,0,31592.28,0,1554,4181.9,63297.05947,11960.18074
11/30/2016,Chile,33.4794,786.636,84710.6996,400.86,395.3,3726.424717,0,30712.71,0,1551,4125.6,68413.13612,10805.33457
12/1/2016,Chile,35.6693,782.116,79046.005,398.29,553.1527,7427.902898,0,30228,0,1455,4112.9,69523.47511,9632.92211
12/2/2016,Chile,19.5324,785.44,78263.7751,393.15,546.2409,4355.187726,0,30030.1,0,1387,4095.65,77893.04729,11560.98674
12/3/2016,Chile,20.8918,808.8,82524.4632,396.5,670.5521319,3701.985788,0,29134.4,0,1401,4993.3,63392.38048,11916.45471
12/4/2016,Chile,40.5731,754.36,85650.6871,389.16,2360.3054,9530.053927,0,17744.5,0,1405,5342.85,50706.25897,10439.67886
12/5/2016,Chile,25.8736,787.072,89308.7151,399.5,3271.282,12771.67792,0,26004.6,0,1431,5878.17,57724.58769,9108.114664
12/6/2016,Chile,21.8704,759.308,87486.311,409.07,2670.210462,12113.55443,0,27633.3,0,1450,5589.4,59306.23456,9532.740603
12/7/2016,Chile,11.0497,782.79,82566.941,401.79,10112.16911,7703.655426,0,16176,0,1441,5279.86,64533.21079,10269.14467
12/8/2016,Chile,28.3328,808.472,91405.9469,407.26,1879.386416,5980.746496,0,23305.7,0,1427,5650.38,50174.54458,11061.3847
12/9/2016,Chile,21.6687,788.16,91675.5093,404.39,2357.121,6559.367194,0,22854.5,0,1438,6245.336,60718.99818,7581.601052
12/10/2016,Chile,26.2585,799.52,85107.1809,400.21,2384.581,9647.214978,0,19009.6,0,1448,6333.515,57096.98347,10461.30857
12/11/2016,Chile,35.6516,653.65,84591.158,397.83,4044.012,9069.728205,0,5911.6,0,1431,6373.574,61714.11736,10258.1936
12/12/2016,Chile,19.6418,740.74,88367.3475,398.73,5461.9167,12748.10708,0,24017.46,0,1443,5538.176,62605.04142,10611.72274
12/13/2016,Chile,28.269,766.966,84645.2473,234.66,4911.8594,12342.69769,0,28661.05,0,1446,5817.044,66777.70679,10158.2726
12/14/2016,Chile,24.1186,735.664,83634.2362,184.71,4971.286,6413.934671,0,30334.9,0,1409,6180.346,70645.01402,10926.38782
12/15/2016,Chile,37.2901,768.72,84897.0039,381.83,3533.9464,5412.462311,0,30510.35,0,1449,5821.395,70194.04181,10839.23158
12/16/2016,Chile,20.1898,738.914,82799.6964,391.35,1540.1628,4437.504854,0,26836.9,0,1398,6351.365,73763.67519,11097.9605
12/17/2016,Chile,19.4856,761.44,86270.5072,396.39,1478.2281,5747.997261,0,11896.4,0,1394,7194.826,72788.96301,11320.07175
12/18/2016,Chile,18.1006,566.582,84959.561,398.42,4499.308394,11747.20766,0,15278.3,0,1450,6218.599,53453.357,10678.75091
12/19/2016,Chile,28.7137,712.934,91153.3239,401.26,2023.62783,6505.93972,26.67,27682.5,0,1443,6849.769,65257.20922,11855.90272
12/20/2016,Chile,30.4979,732.104,90286.7068,392.18,3125.8746,8441.346264,62.75,28858.2,0,1421,7388.338,60492.47725,10957.96618
12/21/2016,Chile,25.2224,708.01,83160.1325,396.86,3543.158789,12380.7212,69.5,30538.5,0,1399,7375.433,57635.62406,11357.85988
12/22/2016,Chile,41.615,709.112,85753.444,404,4542.0647,15780.72505,0,27369.8,0,1389,7023.998,58526.58738,10387.78128
12/23/2016,Chile,14.8198,759.6,90886.4368,401.05,4518.5705,9826.691922,0,28924.6,0,1339,7264.414,58360.6391,11477.85673
12/24/2016,Chile,20.4377,768.82,93369.7911,399.792,4365.6704,8151.155871,0,15730.7,0,1365,7103.842,55387.25434,11334.62534
12/25/2016,Chile,24.5632,748.72,87052.6898,393.9,4090.1429,4621.079475,0,8854.8,0,1360,7482.235,52302.3193,11521.9765
12/26/2016,Chile,30.6476,780.792,89696.0352,393.77,4883.0188,9917.098889,0,22362.59,0,1296,8156.309,54183.53305,10162.42017
12/27/2016,Chile,38.0452,799.254,88065.073,399.92,2392.2594,12275.66144,0,34339.27,0,1222,7686.237,51422.96896,11778.36979
12/28/2016,Chile,32.3302,815.156,92265.6122,299.38,664.3564485,5622.224063,0,34600.98,0,1209,7196.847,57622.1188,12180.78284
12/29/2016,Chile,28.9751,810.014,93734.8389,403.02,1040.038633,4047.690914,0,30441,0,1220,7479.6,59374.1037,11264.8601
12/30/2016,Chile,38.1019,843.17,94874.2692,398.09,2013.6825,5727.968041,0,24496.54,0,1211,6789.336,60189.02656,11272.39616
12/31/2016,Chile,20.6716,846.04,90941.0957,400.78,1908.3504,8423.596059,0,17188.21,0,1224,6879.892,50824.25879,11338.15475
1/1/2017,Chile,13.541,695.01,79061.7043,397.89,59.559,11149.87817,0,10522.9,0,1219,6083.314,82880.74615,10435.36444
1/2/2017,Chile,17.152,666.018,86379.9665,400.802,70.016,12549.12024,0,10927.09,0,1168,6823.298,52733.31269,11646.02822
1/3/2017,Chile,13.156,774.884,89251.345,395.27,816.4202,12560.68905,0,23058.97,0,1153,6356.425,60769.78628,11778.45615
1/4/2017,Chile,39.5468,821.604,84379.875,397.86,585.4909,14298.48395,0,26881.6,0,1152,6616.711,63524.15388,10038.3654
1/5/2017,Chile,30.6108,827.914,87341.1058,395.38,50.111,9309.133221,0,36134.5,0,1160,5753.173,58531.34453,11500.95491
1/6/2017,Chile,39.8103,811.34,85481.9453,396.51,1386.169,5674.984926,0,36094.1,0,590,6443.539,63322.43527,10745.5519
